"Objective","State","focus_name","Year","error","raw","rounded"
"                  adjusted)","Kansas","19-2    Obesity in adults (age adjusted, aged 20 years","2004",0.9,22.9,23
"                  adjusted)","Kansas","19-2    Obesity in adults (age adjusted, aged 20 years","2005",0.9,24,24
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.6,38.1,38
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.4,37.5,38
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.6,34.8,35
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.4,34.1,34
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.4,32.7,33
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.4,34.1,34
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.4,30.6,31
"                  adjusted)","Kentucky","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.3,31.2,31
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.3,18.6,19
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.1,19,19
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.4,19.6,20
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.3,21.2,21
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.3,23.1,23
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.2,21.5,22
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.3,23,23
"                  adjusted)","Kentucky","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.2,24.4,24
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.7,36.8,37
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.6,34.9,35
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.5,32.4,32
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.4,28.6,29
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.4,29,29
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.4,28.8,29
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.1,30,30
"                  adjusted)","Louisiana","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.1,30.2,30
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","1998",2.2,19.5,19
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.1,21.3,21
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.4,25.7,26
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.5,26.4,26
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.5,26.3,26
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.3,23.3,23
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.2,27.4,27
"                  adjusted)","Louisiana","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.1,27,27
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.5,43.3,43
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.6,44,44
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.3,37.4,37
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","2001",2,38.2,38
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2,33.3,33
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.1,35.4,35
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.6,32.3,32
"                  adjusted)","Maine","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.5,33.4,33
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.9,15.4,15
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2,19,19
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.7,16.9,17
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.6,17.2,17
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.7,19.5,20
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.9,22.2,22
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.5,22.3,22
"                  adjusted)","Maine","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.3,21.9,22
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.3,38.8,39
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.1,35.2,35
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.9,37.1,37
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.9,35.8,36
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.8,34.3,34
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.7,33.1,33
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.6,33.1,33
"                  adjusted)","Maryland","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.1,29.8,30
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.9,19.8,20
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.9,22.5,23
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.7,20.3,20
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.6,20.7,21
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.4,18.2,18
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.6,21.8,22
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.6,23.7,24
"                  adjusted)","Maryland","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.1,26.7,27
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.9,39.7,40
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.7,37.4,37
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.3,37.9,38
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.3,37.2,37
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.4,36.8,37
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.4,37.9,38
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.3,37.4,37
"                  adjusted)","Massachusetts","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1,37.9,38
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.3,13.6,14
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.4,16.4,16
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.1,19.1,19
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1,17.6,18
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.2,20.7,21
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.2,20.3,20
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.1,18.5,19
"                  adjusted)","Massachusetts","19-2    Obesity in adults (age adjusted, aged 20 years","2005",0.9,20.9,21
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.2,37.1,37
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.1,34.1,34
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2,31,31
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.6,29.2,29
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.4,30.6,31
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.5,30.1,30
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.3,33.5,33
"                  adjusted)","Michigan","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.1,29,29
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","1998",2,22,22
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.9,24,24
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2,23.5,23
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.7,28.5,28
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.4,26.4,26
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.6,27.8,28
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.2,24.8,25
"                  adjusted)","Michigan","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.2,29.6,30
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.7,34.5,35
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.5,34.9,35
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.1,34.2,34
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.5,31.1,31
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.4,32.5,32
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.6,35,35
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.4,30,30
"                  adjusted)","Minnesota","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.3,30.9,31
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.4,20.9,21
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.3,18.9,19
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.7,19.2,19
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.4,20.5,21
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.3,22.3,22
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.4,21.6,22
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.3,25.3,25
"                  adjusted)","Minnesota","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.2,25.4,25
"                  adjusted)","Mississippi","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.1,34.7,35
"                  adjusted)","Mississippi","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.2,32.8,33
